Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
54048209,05/01/2022 01:44:26 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11208,JAMAICA AVENUE,JAMAICA AVENUE,JAMAICA AVENUE,NORWOOD AVENUE,JAMAICA AVENUE,NORWOOD AVENUE,INTERSECTION,,,,In Progress,,,,05 BROOKLYN,,BROOKLYN,1017455,189330,PHONE,Unspecified,BROOKLYN,,,,,,,,40.686281599851114,-73.8802723603392,"(40.686281599851114, -73.8802723603392)"
54051421,05/01/2022 01:44:32 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10013,565 BROOME STREET,BROOME STREET,AVENUE OF THE AMERICAS,VARICK STREET,AVENUE OF THE AMERICAS,VARICK STREET,ADDRESS,NEW YORK,BROOME STREET,,In Progress,,,,02 MANHATTAN,1004777502,MANHATTAN,982645,203184,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7243697050052,-74.00579047213401,"(40.7243697050052, -74.00579047213401)"
54048226,05/01/2022 01:44:51 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11385,1647 WEIRFIELD STREET,WEIRFIELD STREET,WYCKOFF AVENUE,CYPRESS AVENUE,WYCKOFF AVENUE,CYPRESS AVENUE,ADDRESS,RIDGEWOOD,WEIRFIELD STREET,,In Progress,,,,05 QUEENS,4035490084,QUEENS,1010552,193505,MOBILE,Unspecified,QUEENS,,,,,,,,40.69776420918941,-73.90514626170375,"(40.69776420918941, -73.90514626170375)"
54051441,05/01/2022 01:44:53 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10473,101 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,SUNSET BOULEVARD,STEPHENS AVENUE,SUNSET BOULEVARD,STEPHENS AVENUE,ADDRESS,BRONX,SOUNDVIEW AVENUE,,In Progress,,,,09 BRONX,2034320100,BRONX,1025085,233574,ONLINE,Unspecified,BRONX,,,,,,,,40.8076881613153,-73.85249219181658,"(40.8076881613153, -73.85249219181658)"
54051905,05/01/2022 01:44:54 AM,05/01/2022 02:05:29 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,1255 MYRTLE AVENUE,MYRTLE AVENUE,EVERGREEN AVENUE,HART STREET,EVERGREEN AVENUE,HART STREET,ADDRESS,BROOKLYN,MYRTLE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 02:05:26 AM,04 BROOKLYN,3032177502,BROOKLYN,1004023,193484,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69772356572797,-73.92869205138093,"(40.69772356572797, -73.92869205138093)"
54051395,05/01/2022 01:45:20 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11235,111 ORIENTAL BOULEVARD,ORIENTAL BOULEVARD,WEST END AVENUE,AMHERST STREET,WEST END AVENUE,AMHERST STREET,ADDRESS,BROOKLYN,ORIENTAL BOULEVARD,,In Progress,,,,15 BROOKLYN,3087320006,BROOKLYN,997436,149470,PHONE,Unspecified,BROOKLYN,,,,,,,,40.57692682760429,-73.95253294825213,"(40.57692682760429, -73.95253294825213)"
54051451,05/01/2022 01:45:29 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10034,POST AVENUE,POST AVENUE,POST AVENUE,WEST  207 STREET,POST AVENUE,WEST  207 STREET,INTERSECTION,,,,In Progress,,,,12 MANHATTAN,,MANHATTAN,1006554,254361,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86480864906373,-73.9193623369752,"(40.86480864906373, -73.9193623369752)"
54050481,05/01/2022 01:45:41 AM,,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,In Progress,,,,Unspecified MANHATTAN,,MANHATTAN,986081,213355,MOBILE,Unspecified,MANHATTAN,,,,E,,,Other,40.75228653558433,-73.99339140331507,"(40.75228653558433, -73.99339140331507)"
54048281,05/01/2022 01:45:43 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11103,32-39 48 STREET,48 STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,ADDRESS,ASTORIA,48 STREET,,In Progress,,,,01 QUEENS,4007340023,QUEENS,1008374,214562,MOBILE,Unspecified,QUEENS,,,,,,,,40.75556672411498,-73.9129253614369,"(40.75556672411498, -73.9129253614369)"
54049391,05/01/2022 01:45:55 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11434,178-27 145 DRIVE,145 DRIVE,178 PLACE,179 STREET,178 PLACE,179 STREET,ADDRESS,JAMAICA,145 DRIVE,,In Progress,,,,13 QUEENS,4133330112,QUEENS,1048856,181343,ONLINE,Unspecified,QUEENS,,,,,,,,40.66418565789319,-73.7671263878742,"(40.66418565789319, -73.7671263878742)"
54052509,05/01/2022 01:45:59 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10034,SHERMAN AVENUE,SHERMAN AVENUE,SHERMAN AVENUE,WEST  207 STREET,SHERMAN AVENUE,WEST  207 STREET,INTERSECTION,,,,In Progress,,,,12 MANHATTAN,,MANHATTAN,1006378,254721,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.865797182404705,-73.91999745659871,"(40.865797182404705, -73.91999745659871)"
54048283,05/01/2022 01:46:04 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11101,43 STREET,43 STREET,43 STREET,NORTHERN BOULEVARD,43 STREET,NORTHERN BOULEVARD,INTERSECTION,,,,In Progress,,,,01 QUEENS,,QUEENS,1006338,213748,MOBILE,Unspecified,QUEENS,,,,,,,,40.75333782241423,-73.9202768939001,"(40.75333782241423, -73.9202768939001)"
54047188,05/01/2022 01:46:29 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10011,51 WEST   14 STREET,WEST   14 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   14 STREET,,In Progress,,,,05 MANHATTAN,1008160012,MANHATTAN,985567,207676,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73669919283248,-73.99524768664257,"(40.73669919283248, -73.99524768664257)"
54051386,05/01/2022 01:46:30 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11208,JAMAICA AVENUE,JAMAICA AVENUE,JAMAICA AVENUE,NORWOOD AVENUE,JAMAICA AVENUE,NORWOOD AVENUE,INTERSECTION,,,,In Progress,,,,05 BROOKLYN,,BROOKLYN,1017455,189330,PHONE,Unspecified,BROOKLYN,,,,,,,,40.686281599851114,-73.8802723603392,"(40.686281599851114, -73.8802723603392)"
54051415,05/01/2022 01:47:16 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,2009 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  159 STREET,WEST  160 STREET,WEST  159 STREET,WEST  160 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,In Progress,,,,12 MANHATTAN,1021090003,MANHATTAN,1000616,243296,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.83445150927435,-73.94085752571667,"(40.83445150927435, -73.94085752571667)"
54047176,05/01/2022 01:47:17 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,14 NORTH HENRY STREET,NORTH HENRY STREET,RICHARDSON STREET,HERBERT STREET,RICHARDSON STREET,HERBERT STREET,ADDRESS,BROOKLYN,NORTH HENRY STREET,,In Progress,,,,01 BROOKLYN,3028320031,BROOKLYN,1000177,201423,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.71952199404097,-73.94254320987233,"(40.71952199404097, -73.94254320987233)"
54047212,05/01/2022 01:47:18 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11226,1829 CATON AVENUE,CATON AVENUE,BRIGHTON LINE,OCEAN AVENUE,BRIGHTON LINE,OCEAN AVENUE,ADDRESS,BROOKLYN,CATON AVENUE,,In Progress,,,,14 BROOKLYN,3050610049,BROOKLYN,994695,176748,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.651802943612616,-73.96235782070436,"(40.651802943612616, -73.96235782070436)"
54047131,05/01/2022 01:47:44 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10034,154 POST AVENUE,POST AVENUE,WALTHER DELGADO WAY,10 AVENUE,WALTHER DELGADO WAY,10 AVENUE,ADDRESS,NEW YORK,POST AVENUE,,In Progress,,,,12 MANHATTAN,1022230022,MANHATTAN,1006638,254401,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86491822425773,-73.91905851074341,"(40.86491822425773, -73.91905851074341)"
54048282,05/01/2022 01:48:19 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11224,2863 WEST   17 STREET,WEST   17 STREET,CROPSEY AVENUE,MERMAID AVENUE,CROPSEY AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   17 STREET,,In Progress,,,,13 BROOKLYN,3070210062,BROOKLYN,988433,149700,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.5775669516081,-73.98494186473033,"(40.5775669516081, -73.98494186473033)"
54052368,05/01/2022 01:48:19 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,37-30 111 STREET,111 STREET,37 AVENUE,38 AVENUE,37 AVENUE,38 AVENUE,ADDRESS,CORONA,111 STREET,,In Progress,,,,03 QUEENS,4017780043,QUEENS,1023909,213847,PHONE,Unspecified,QUEENS,,,,,,,,40.75354820092376,-73.85685668141792,"(40.75354820092376, -73.85685668141792)"
54048201,05/01/2022 01:48:25 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,12 NORWOOD AVENUE,NORWOOD AVENUE,JAMAICA AVENUE,ETNA STREET,JAMAICA AVENUE,ETNA STREET,ADDRESS,BROOKLYN,NORWOOD AVENUE,,In Progress,,,,05 BROOKLYN,3039050016,BROOKLYN,1017477,189200,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68592469737516,-73.88019367588868,"(40.68592469737516, -73.88019367588868)"
54053584,05/01/2022 01:48:26 AM,,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11101,45 STREET,45 STREET,45 STREET,NORTHERN BOULEVARD,45 STREET,NORTHERN BOULEVARD,INTERSECTION,,,,In Progress,,,,01 QUEENS,,QUEENS,1007071,213938,ONLINE,Unspecified,QUEENS,,,,,,,,40.75385746254162,-73.91763060422869,"(40.75385746254162, -73.91763060422869)"
54047128,05/01/2022 01:49:14 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10029,1 AVENUE,1 AVENUE,1 AVENUE,EAST  116 STREET,1 AVENUE,EAST  116 STREET,INTERSECTION,,,,In Progress,,,,11 MANHATTAN,,MANHATTAN,1002134,229290,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79600602558187,-73.93540919063074,"(40.79600602558187, -73.93540919063074)"
54048145,05/01/2022 01:49:17 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,60-56 70 AVENUE,70 AVENUE,60 LANE,FRESH POND ROAD,60 LANE,FRESH POND ROAD,ADDRESS,RIDGEWOOD,70 AVENUE,,In Progress,,,,05 QUEENS,4035370001,QUEENS,1012889,195104,MOBILE,Unspecified,QUEENS,,,,,,,,40.70214583304937,-73.89671147236342,"(40.70214583304937, -73.89671147236342)"
54047199,05/01/2022 01:49:18 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10027,212 WEST  129 STREET,WEST  129 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  129 STREET,,In Progress,,,,10 MANHATTAN,1019330001,MANHATTAN,998846,235057,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.81184089578826,-73.94727176637402,"(40.81184089578826, -73.94727176637402)"
54050409,05/01/2022 01:49:31 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,480 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  133 STREET,WEST  134 STREET,WEST  133 STREET,WEST  134 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,,In Progress,,,,10 MANHATTAN,1019590001,MANHATTAN,998519,236627,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.816150640850616,-73.94844971999414,"(40.816150640850616, -73.94844971999414)"
54050425,05/01/2022 01:49:31 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11414,CROSSBAY BOULEVARD,CROSSBAY BOULEVARD,157 AVENUE,CROSSBAY BOULEVARD,157 AVENUE,CROSSBAY BOULEVARD,INTERSECTION,,,,In Progress,,,,10 QUEENS,,QUEENS,1028445,180692,MOBILE,Unspecified,QUEENS,,,,,,,,40.662524219725704,-73.84070231096042,"(40.662524219725704, -73.84070231096042)"
54048144,05/01/2022 01:49:38 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,269 ESSEX STREET,ESSEX STREET,ATLANTIC AVENUE,LIBERTY AVENUE,ATLANTIC AVENUE,LIBERTY AVENUE,ADDRESS,BROOKLYN,ESSEX STREET,,In Progress,,,,05 BROOKLYN,3039720009,BROOKLYN,1016823,186117,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67746500191707,-73.8825666981494,"(40.67746500191707, -73.8825666981494)"
54049422,05/01/2022 01:49:42 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11226,1834 CATON AVENUE,CATON AVENUE,BRIGHTON LINE,OCEAN AVENUE,BRIGHTON LINE,OCEAN AVENUE,ADDRESS,BROOKLYN,CATON AVENUE,,In Progress,,,,14 BROOKLYN,3050800007,BROOKLYN,994695,176741,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65178373013802,-73.96235783154482,"(40.65178373013802, -73.96235783154482)"
54047116,05/01/2022 01:49:58 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,38 NORWOOD AVENUE,NORWOOD AVENUE,JAMAICA AVENUE,ETNA STREET,JAMAICA AVENUE,ETNA STREET,ADDRESS,BROOKLYN,NORWOOD AVENUE,,In Progress,,,,05 BROOKLYN,3039050028,BROOKLYN,1017513,189009,PHONE,Unspecified,BROOKLYN,,,,,,,,40.685400311332316,-73.88006481406984,"(40.685400311332316, -73.88006481406984)"
54047797,05/01/2022 01:50:01 AM,05/01/2022 02:00:16 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,106 MENAHAN STREET,MENAHAN STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,MENAHAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 02:00:02 AM,04 BROOKLYN,3033140044,BROOKLYN,1006351,192439,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69484977694454,-73.92029995009428,"(40.69484977694454, -73.92029995009428)"
54052468,05/01/2022 01:50:03 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,101-14 112 STREET,112 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,SOUTH RICHMOND HILL,112 STREET,,In Progress,,,,09 QUEENS,4094290012,QUEENS,1030922,189968,PHONE,Unspecified,QUEENS,,,,,,,,40.68797199322744,-73.83170993058765,"(40.68797199322744, -73.83170993058765)"
54049433,05/01/2022 01:50:11 AM,,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,10021,402 EAST   74 STREET,EAST   74 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   74 STREET,,In Progress,,,,08 MANHATTAN,1014680041,MANHATTAN,996805,219432,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76895761556827,-73.95467411001746,"(40.76895761556827, -73.95467411001746)"
54046065,05/01/2022 01:50:47 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11208,269 ESSEX STREET,ESSEX STREET,ATLANTIC AVENUE,LIBERTY AVENUE,ATLANTIC AVENUE,LIBERTY AVENUE,ADDRESS,BROOKLYN,ESSEX STREET,,In Progress,,,,05 BROOKLYN,3039720009,BROOKLYN,1016823,186117,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67746500191707,-73.8825666981494,"(40.67746500191707, -73.8825666981494)"
54051388,05/01/2022 01:51:36 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10040,10 HILLSIDE AVENUE,HILLSIDE AVENUE,BENNETT AVENUE,BOGARDUS PLACE,BENNETT AVENUE,BOGARDUS PLACE,ADDRESS,NEW YORK,HILLSIDE AVENUE,,In Progress,,,,12 MANHATTAN,1021710001,MANHATTAN,1003446,252222,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.858945046680276,-73.93060509100337,"(40.858945046680276, -73.93060509100337)"
54046117,05/01/2022 01:51:56 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224,2850 WEST   17 STREET,WEST   17 STREET,CROPSEY AVENUE,MERMAID AVENUE,CROPSEY AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   17 STREET,,In Progress,,,,13 BROOKLYN,3070200029,BROOKLYN,988417,149771,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.57776184016548,-73.98499941841833,"(40.57776184016548, -73.98499941841833)"
54048143,05/01/2022 01:52:00 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11372,33-48 84 STREET,84 STREET,NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,JACKSON HEIGHTS,84 STREET,,In Progress,,,,03 QUEENS,4014310028,QUEENS,1016567,214311,PHONE,Unspecified,QUEENS,,,,,,,,40.75485164418433,-73.88335428392419,"(40.75485164418433, -73.88335428392419)"
54048218,05/01/2022 01:52:18 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11368,33-15 108 STREET,108 STREET,NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,CORONA,108 STREET,,In Progress,,,,03 QUEENS,4017230045,QUEENS,1022782,215263,PHONE,Unspecified,QUEENS,,,,,,,,40.75743973866487,-73.86091630016588,"(40.75743973866487, -73.86091630016588)"
54048296,05/01/2022 01:52:19 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,55 FT GEORGE AVENUE,FT GEORGE AVENUE,BEND,TED BUCZEK WAY,BEND,TED BUCZEK WAY,ADDRESS,NEW YORK,FT GEORGE AVENUE,,In Progress,,,,12 MANHATTAN,,MANHATTAN,1004897,251922,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.858118362730416,-73.92536054906634,"(40.858118362730416, -73.92536054906634)"
54048142,05/01/2022 01:52:57 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11694,235 BEACH  100 STREET,BEACH  100 STREET,STEEPLECHASE COURT,DEAD END,STEEPLECHASE COURT,DEAD END,ADDRESS,FAR ROCKAWAY,BEACH  100 STREET,,In Progress,,,,14 QUEENS,4161560080,QUEENS,1033805,152310,MOBILE,Unspecified,QUEENS,,,,,,,,40.58459335802301,-73.82159098384552,"(40.58459335802301, -73.82159098384552)"
54051411,05/01/2022 01:53:02 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,405 EAST  105 STREET,EAST  105 STREET,1 AVENUE,FRANKLIN D ROOSEVELT DRIVE,1 AVENUE,FRANKLIN D ROOSEVELT DRIVE,ADDRESS,NEW YORK,EAST  105 STREET,,In Progress,,,,11 MANHATTAN,1016990001,MANHATTAN,1000872,226632,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78871299828943,-73.9399736740179,"(40.78871299828943, -73.9399736740179)"
54048227,05/01/2022 01:53:20 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11211,361 METROPOLITAN AVENUE,METROPOLITAN AVENUE,HAVEMEYER STREET,HAVEMEYER STREET,HAVEMEYER STREET,HAVEMEYER STREET,ADDRESS,BROOKLYN,METROPOLITAN AVENUE,,In Progress,,,,01 BROOKLYN,3023460026,BROOKLYN,996477,199445,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.71409874640673,-73.95589458206499,"(40.71409874640673, -73.95589458206499)"
54048278,05/01/2022 01:53:30 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472,1030 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,ADDRESS,BRONX,BOYNTON AVENUE,,In Progress,,,,09 BRONX,2037150017,BRONX,1018204,239783,MOBILE,Unspecified,BRONX,,,,,,,,40.824759233476165,-73.87731690223707,"(40.824759233476165, -73.87731690223707)"
54049396,05/01/2022 01:53:53 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,30-10 BROADWAY,BROADWAY,30 STREET,31 STREET,30 STREET,31 STREET,ADDRESS,ASTORIA,BROADWAY,,In Progress,,,,01 QUEENS,4005870034,QUEENS,1004746,216997,ONLINE,Unspecified,QUEENS,,,,,,,,40.76225932790544,-73.92601305592422,"(40.76225932790544, -73.92601305592422)"
54052433,05/01/2022 01:54:00 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10040,10 HILLSIDE AVENUE,HILLSIDE AVENUE,BENNETT AVENUE,BOGARDUS PLACE,BENNETT AVENUE,BOGARDUS PLACE,ADDRESS,NEW YORK,HILLSIDE AVENUE,,In Progress,,,,12 MANHATTAN,1021710001,MANHATTAN,1003446,252222,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.858945046680276,-73.93060509100337,"(40.858945046680276, -73.93060509100337)"
54048217,05/01/2022 01:54:04 AM,,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11235,1604 SHORE BOULEVARD,SHORE BOULEVARD,NORFOLK STREET,OXFORD STREET,NORFOLK STREET,OXFORD STREET,ADDRESS,BROOKLYN,SHORE BOULEVARD,,In Progress,,,,15 BROOKLYN,,BROOKLYN,1001244,150897,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58083717868254,-73.93882130044886,"(40.58083717868254, -73.93882130044886)"
54048222,05/01/2022 01:54:05 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,In Progress,,,,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)"
54051432,05/01/2022 01:54:11 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11432,87-46 CHELSEA STREET,CHELSEA STREET,WEXFORD TERRACE,HILLSIDE AVENUE,WEXFORD TERRACE,HILLSIDE AVENUE,ADDRESS,JAMAICA,CHELSEA STREET,,In Progress,,,,08 QUEENS,4099540049,QUEENS,1046370,199868,ONLINE,Unspecified,QUEENS,,,,,,,,40.71505014407427,-73.77591637009085,"(40.71505014407427, -73.77591637009085)"
54048247,05/01/2022 01:54:12 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11432,89-07 169 STREET,169 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,JAMAICA,169 STREET,,In Progress,,,,12 QUEENS,4098030015,QUEENS,1041899,197674,ONLINE,Unspecified,QUEENS,,,,,,,,40.709058416148686,-73.79206319949498,"(40.709058416148686, -73.79206319949498)"
54047130,05/01/2022 01:54:15 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,111 ORIENTAL BOULEVARD,ORIENTAL BOULEVARD,WEST END AVENUE,AMHERST STREET,WEST END AVENUE,AMHERST STREET,ADDRESS,BROOKLYN,ORIENTAL BOULEVARD,,In Progress,,,,15 BROOKLYN,3087320006,BROOKLYN,997436,149470,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57692682760429,-73.95253294825213,"(40.57692682760429, -73.95253294825213)"
54046136,05/01/2022 01:54:27 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11372,34-51 89 STREET,89 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,JACKSON HEIGHTS,89 STREET,,In Progress,,,,03 QUEENS,4014500047,QUEENS,1017981,213631,ONLINE,Unspecified,QUEENS,,,,,,,,40.75297993746782,-73.87825397777233,"(40.75297993746782, -73.87825397777233)"
